trial,param_iterations,param_learning_rate,param_depth,param_l2_leaf_reg,param_border_count,param_random_strength,param_bagging_temperature,f1_macro,accuracy
1280,700,0.16999999999999998,7,3.0,208,0.0,0.9500000000000001,0.4833083316693456,0.4980557355800389
1281,700,0.16999999999999998,7,1.0,216,0.0,0.9,0.4828448091090207,0.49740764744005184
1282,800,0.19,7,2.0,208,0.4,0.8500000000000001,0.4793334758842153,0.4940051847051199
1283,700,0.18,7,3.0,224,0.2,0.8,0.48232799407489324,0.4969215813350616
1284,700,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1285,700,0.16999999999999998,7,2.0,224,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1286,700,0.16999999999999998,7,1.0,224,0.0,0.25,0.479585857220074,0.4956254050550875
1287,700,0.16999999999999998,6,2.0,216,0.0,0.8500000000000001,0.48246394052344627,0.4967595593000648
1288,700,0.16999999999999998,7,13.0,216,0.2,0.9,0.4806882493931132,0.495301360985094
1289,700,0.16999999999999998,7,2.0,224,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1290,700,0.16999999999999998,7,1.0,216,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1291,700,0.18,7,3.0,224,0.0,0.8,0.4800714577825865,0.4951393389500972
1292,700,0.16999999999999998,7,2.0,216,0.2,0.9,0.47879494096903646,0.4933570965651329
1293,700,0.18,7,2.0,216,0.2,0.8,0.47902713842775096,0.4944912508101102
1294,700,0.16999999999999998,7,3.0,216,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1295,700,0.16999999999999998,7,1.0,224,0.0,0.9,0.4828448091090207,0.49740764744005184
1296,700,0.18,7,2.0,208,0.2,0.8500000000000001,0.4798046985226711,0.49546338302009074
1297,700,0.16999999999999998,7,2.0,216,0.4,0.8500000000000001,0.48120196231819445,0.49611147116007775
1298,700,0.16999999999999998,4,3.0,208,0.0,0.8,0.4774819725403033,0.4915748541801685
1299,700,0.18,7,2.0,216,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1300,700,0.16999999999999998,7,1.0,208,0.0,0.9,0.4828448091090207,0.49740764744005184
1301,700,0.16999999999999998,7,2.0,224,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1302,700,0.16999999999999998,8,1.0,216,0.0,0.9,0.48010856920205197,0.495301360985094
1303,700,0.18,7,3.0,208,0.2,0.8500000000000001,0.4817185694749786,0.49740764744005184
1304,700,0.16999999999999998,7,2.0,216,0.0,0.8,0.48185343590509006,0.4967595593000648
1305,700,0.16999999999999998,7,2.0,208,0.0,0.8,0.48185343590509006,0.4967595593000648
1306,700,0.18,7,3.0,216,0.2,0.8500000000000001,0.4817185694749786,0.49740764744005184
1307,700,0.16999999999999998,7,2.0,208,0.0,0.9500000000000001,0.4839479185633719,0.4982177576150357
1308,700,0.16999999999999998,5,1.0,224,0.2,0.9,0.47906643541153154,0.49368114063512636
1309,800,0.18,7,2.0,216,2.2,0.8500000000000001,0.48024275288129376,0.4933570965651329
1310,800,0.16999999999999998,7,3.0,208,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1311,700,0.16999999999999998,7,2.0,208,0.0,0.8,0.48185343590509006,0.4967595593000648
1312,700,0.18,7,1.0,216,0.2,0.8500000000000001,0.47762577927315425,0.49416720674011666
1313,1700,0.16999999999999998,7,2.0,224,0.4,0.9,0.48162273652805315,0.49659753726506806
1314,800,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1315,700,0.18,7,3.0,216,0.0,0.8,0.4800714577825865,0.4951393389500972
1316,700,0.16999999999999998,7,1.0,208,0.2,0.9,0.48052781868836897,0.4944912508101102
1317,700,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1318,800,0.16999999999999998,7,2.0,216,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1319,600,0.19999999999999998,7,3.0,208,0.0,0.8,0.4799988012055203,0.4948152948801037
1320,700,0.18,7,1.0,224,0.0,0.8500000000000001,0.48342718239777643,0.49789371354504214
1321,600,0.16999999999999998,7,2.0,208,3.6,0.9,0.4796212021208133,0.49416720674011666
